A_0	A_1	A_2	R_0	R_1	R_2	R_3	R_4	R_5	R_6	R_7	Action	Predict	Error	Fitness	Numer	GACount	SubsumerCount	ActionSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	ActionCount
1	#	0	#	#	#	#	1	#	1	#	0	0.0	0.00	271.23	11	195	48		56.1		19991		3567		0.36		617.3		522
#	1	0	#	#	1	#	#	#	1	#	0	0.0	0.00	212.56	11	149	42		54.8		19975		4401		0.36		602.8		492
#	1	1	#	#	#	0	#	#	#	0	0	1000.0	0.01	332.40	11	226	53		50.7		19919		5722		0.36		558.2		451
#	0	1	#	0	#	#	#	0	#	#	1	0.0	0.00	318.32	10	271	70		55.8		19956		2352		0.36		557.8		566
0	0	#	1	1	#	#	#	#	#	#	0	0.0	0.00	204.49	10	152	33		44.9		19892		2954		0.36		449.2		524
0	0	#	1	1	#	#	#	#	#	#	1	1000.0	0.00	194.74	10	83	15		53.0		19977		7689		0.36		529.5		379
1	#	1	#	#	#	#	#	1	#	1	1	1000.0	0.00	213.48	10	115	21		48.9		19982		8668		0.36		489.4		370
0	1	#	#	#	1	1	#	#	#	#	0	0.0	0.00	106.94	10	31	6		52.4		19975		15602		0.36		523.5		124
0	0	#	0	0	#	#	#	#	#	#	1	0.0	0.00	183.75	9	156	46		55.0		19952		1506		0.36		495.3		597
#	1	1	#	#	#	1	#	#	#	1	0	0.0	0.00	300.84	9	223	66		52.0		19851		5692		0.36		468.3		429
#	0	1	#	1	#	#	#	1	#	#	0	0.0	0.00	325.82	8	304	84		49.4		19953		2619		0.36		395.4		542
0	1	#	#	#	0	0	#	#	#	#	0	1000.0	0.11	210.71	8	66	20		51.4		19966		9447		0.36		411.5		327
1	1	#	#	#	#	#	#	#	1	1	1	1000.0	0.00	180.28	8	59	12		51.8		19982		12419		0.36		414.6		219
0	#	0	0	#	0	#	#	#	#	#	1	0.0	0.00	244.74	7	272	63		54.4		19990		1631		0.36		380.6		579
#	1	0	#	#	0	#	#	#	0	#	0	1000.0	0.14	249.59	7	115	20		52.4		19998		2938		0.36		366.9		526
#	0	1	#	1	#	#	#	1	#	#	1	1000.0	0.61	85.72	7	13	0		50.1		19921		14488		0.36		350.6		171
0	0	#	0	0	#	#	#	#	#	#	0	1000.0	0.00	215.82	6	106	39		55.4		19938		4125		0.36		332.3		477
0	#	1	#	0	#	0	#	#	#	#	0	1000.0	0.00	147.87	6	34	7		53.1		19938		13246		0.36		318.6		205
1	#	0	#	#	#	#	0	#	0	#	0	1000.0	0.89	51.44	6	22	0		47.8		19973		16176		0.36		286.8		113
1	1	#	#	#	0	#	#	#	#	0	0	826.1	219.77	18.80	4	6	0		51.4		19947		19345		0.36		205.7		23
1	#	0	#	#	#	#	#	#	1	#	0	125.0	163.69	30.89	4	1	0		55.2		19991		19893		0.27		221.0		8
1	1	#	#	#	#	#	0	#	0	0	1	0.0	0.00	39.57	3	4	0		54.8		19799		17966		0.45		164.3		31
#	1	0	#	#	0	#	#	0	#	#	1	166.7	259.86	7.59	3	5	0		53.0		19677		18359		0.36		158.9		42
#	1	0	#	#	0	#	0	#	#	#	1	208.3	250.34	10.70	3	5	0		49.1		19884		19009		0.36		147.4		24
1	0	#	#	#	#	#	#	0	#	#	1	226.7	304.74	3.60	3	8	0		52.6		19967		19055		0.27		2787.7		75
1	#	0	#	#	#	#	#	#	0	#	0	750.0	268.23	9.75	3	6	0		52.8		19986		19159		0.27		158.1		48
1	1	#	#	#	#	#	#	#	1	#	0	152.2	211.67	8.38	3	12	0		47.8		19959		19288		0.27		143.5		46
1	1	#	#	#	1	0	#	#	#	1	0	230.2	334.03	5.68	2	29	0		42.9		19958		6334		0.45		85.8		200
0	#	0	1	#	1	#	0	0	#	#	1	1000.0	0.00	34.09	2	7	1		47.9		19900		14414		0.55		95.8		46
#	1	1	1	#	#	#	#	#	#	1	0	282.1	413.80	6.06	2	8	0		45.3		19815		18518		0.36		90.7		39
#	0	0	#	#	#	#	0	#	#	#	0	750.0	372.78	5.92	2	4	0		53.2		19980		18682		0.27		106.4		80
#	1	1	#	#	#	#	#	#	#	1	1	772.2	283.56	6.16	2	10	0		46.7		19982		18757		0.27		93.4		79
0	1	#	0	#	1	#	#	#	#	#	0	305.6	401.95	6.90	2	2	0		48.4		19975		18970		0.36		96.8		36
#	1	1	#	#	#	#	#	1	#	1	1	720.0	301.70	16.38	2	5	0		51.2		19982		19053		0.36		102.3		25
0	#	0	1	#	0	#	#	#	#	#	0	666.7	358.11	17.53	2	11	0		42.9		19998		19133		0.36		85.8		24
#	1	1	1	#	#	#	1	#	#	0	0	866.7	167.69	17.20	2	4	0		43.9		19837		19190		0.45		87.7		15
0	0	#	#	0	#	#	#	#	#	#	0	812.5	272.56	5.65	2	5	0		51.8		19945		19454		0.27		103.6		32
1	0	#	#	#	#	#	1	#	#	#	0	242.4	385.90	1.16	2	0	0		48.0		19991		19539		0.27		3375.9		33
1	#	1	#	#	#	#	#	0	#	#	0	842.1	318.45	1.42	2	2	0		47.0		19912		19550		0.27		94.0		19
#	0	0	1	#	#	#	#	#	#	#	1	837.8	250.69	4.48	2	2	0		49.7		19977		19566		0.27		99.4		37
#	1	1	#	#	#	#	#	#	#	0	1	421.1	467.65	2.62	2	1	0		56.4		19989		19598		0.27		112.7		19
#	0	1	#	#	#	#	#	1	#	#	1	714.3	307.28	7.11	2	0	0		47.5		19976		19600		0.27		95.1		28
#	#	0	#	#	1	#	#	#	1	#	1	827.6	217.29	5.06	2	4	0		56.5		19977		19602		0.27		113.0		29
#	0	1	#	1	#	1	#	#	#	#	1	777.8	381.75	4.94	2	0	0		53.6		19981		19624		0.36		107.1		9
0	1	#	#	#	1	#	#	#	#	#	0	192.3	291.99	4.16	2	1	0		54.6		19975		19643		0.27		1112.1		26
1	1	#	#	#	#	#	#	1	#	1	1	666.7	511.11	4.50	2	2	0		49.2		19982		19723		0.36		98.3		6
0	1	#	#	#	#	1	#	#	#	#	1	812.5	405.21	0.00	2	0	0		54.7		19989		19730		0.27		109.4		16
0	1	1	#	#	0	#	#	#	#	#	1	428.6	505.30	0.00	2	0	0		47.4		19965		19769		0.36		94.9		7
1	#	0	#	#	#	#	0	#	#	#	1	83.3	251.66	2.60	2	5	0		52.9		19967		19774		0.27		105.8		12
0	1	#	#	#	#	#	#	#	#	#	1	545.5	520.56	1.57	2	4	0		54.5		19990		19805		0.18		2948.4		22
0	#	1	#	#	#	0	#	#	#	#	1	214.3	242.92	15.07	2	2	0		50.7		19965		19849		0.27		101.4		14
0	0	#	#	#	#	#	#	#	#	#	1	533.3	522.81	3.03	2	2	0		46.6		19981		19909		0.18		93.2		15
0	#	#	#	#	#	#	#	#	#	#	1	550.0	540.64	0.00	2	0	0		51.4		19990		19928		0.09		102.7		20
0	0	1	#	#	#	#	#	#	#	#	0	666.7	341.67	12.73	2	2	0		43.2		19995		19938		0.27		86.3		6
#	1	1	#	#	1	0	#	#	1	1	0	518.9	502.89	8.95	1	19	0		34.2		19958		5043		0.55		34.2		114
1	1	#	0	0	#	#	#	#	#	1	0	225.5	339.25	2.77	1	15	0		48.1		19958		5774		0.45		48.1		217
1	#	1	#	1	#	#	1	0	#	#	1	222.2	338.93	2.87	1	19	0		41.4		19839		13432		0.45		41.4		99
1	1	#	#	#	#	1	#	#	0	0	1	0.0	2.16	47.97	1	20	0		48.2		19799		14349		0.45		48.2		77
#	0	1	#	#	#	#	0	1	#	#	1	716.7	392.36	2.04	1	6	0		43.4		19976		15721		0.36		450.3		140
1	#	0	#	0	#	#	#	#	0	#	0	717.1	383.51	3.92	1	19	0		47.6		19986		16081		0.36		47.6		114
0	#	0	#	#	1	#	#	#	#	#	0	280.2	365.14	3.43	1	20	0		52.5		19975		16272		0.27		52.5		228
#	1	1	#	1	#	1	#	#	#	1	1	1000.0	2.84	21.67	1	0	0		48.4		19982		17057		0.45		48.4		49
1	1	#	0	#	#	0	1	#	#	1	0	208.3	333.77	1.96	1	3	0		46.7		19958		17090		0.55		504.9		24
0	#	0	1	1	1	#	0	0	#	#	1	1000.0	0.00	23.22	1	1	0		57.4		19291		17137		0.64		57.4		12
0	1	#	0	0	0	#	#	#	#	#	0	791.7	335.58	1.93	1	2	0		47.9		19878		17141		0.45		526.2		48
#	#	0	#	#	#	#	0	#	0	#	0	779.6	322.47	2.86	1	12	0		52.3		19998		17593		0.27		52.3		138
#	0	0	1	#	#	0	#	#	1	#	1	800.0	317.87	3.76	1	1	0		51.7		19977		17679		0.45		51.7		35
0	#	0	1	#	#	#	#	#	#	#	0	255.0	328.58	1.69	1	9	0		48.4		19998		17755		0.27		608.1		126
0	1	#	#	#	1	#	#	#	1	#	1	828.1	229.28	6.27	1	3	0		63.6		19989		17822		0.36		63.6		64
1	0	#	#	#	#	#	#	1	#	#	0	249.8	352.89	3.60	1	21	0		49.1		19991		18067		0.27		49.1		120
0	#	#	0	0	#	#	0	#	#	1	0	714.3	350.53	7.24	1	0	0		54.4		19916		18086		0.45		54.4		21
1	1	0	0	0	#	#	0	#	#	#	0	384.6	523.73	0.00	1	0	0		48.2		19904		18134		0.55		48.2		13
0	1	#	1	#	1	#	#	#	#	#	0	259.3	365.94	2.97	1	2	0		55.2		19942		18195		0.36		55.2		54
0	#	0	#	#	1	1	#	#	#	0	0	318.2	369.85	6.73	1	2	0		55.5		19975		18195		0.45		55.5		22
1	1	1	#	#	1	1	#	#	0	#	1	500.0	548.99	0.00	1	0	0		42.2		19528		18205		0.55		42.2		10
0	1	1	#	#	#	#	0	0	0	0	0	666.7	459.72	0.00	1	0	0		51.0		19801		18311		0.64		51.0		6
#	1	0	#	#	0	0	1	#	#	1	0	727.3	390.67	0.00	1	0	0		49.8		19943		18343		0.55		49.8		11
1	#	1	1	#	1	#	#	0	#	1	1	466.7	536.32	0.00	1	0	0		44.6		19839		18374		0.55		44.6		15
0	#	0	0	#	1	#	#	#	#	#	0	483.3	481.51	2.18	1	2	0		49.6		19975		18410		0.36		49.6		60
#	1	#	#	#	0	#	#	#	0	#	1	268.0	363.38	2.52	1	4	0		54.5		19990		18440		0.27		54.5		97
1	0	#	0	#	#	#	1	#	1	#	0	222.2	273.18	0.00	1	0	0		55.5		19893		18489		0.45		55.5		18
#	1	1	#	#	#	1	#	#	#	#	1	810.5	283.20	3.65	1	10	0		46.5		19989		18537		0.27		46.5		95
#	1	1	1	#	#	#	#	1	#	1	0	277.8	461.83	1.13	1	0	0		45.4		19815		18548		0.45		45.4		18
1	#	1	#	#	1	#	#	0	#	#	0	764.7	313.98	5.06	1	3	0		48.4		19888		18579		0.36		48.4		34
1	1	1	1	#	#	0	#	#	#	#	0	611.1	439.74	0.00	1	0	0		43.6		19815		18592		0.45		43.6		18
#	0	0	#	#	#	#	0	#	#	#	1	228.3	331.46	2.74	1	11	0		49.2		19977		18610		0.27		49.2		92
1	#	1	#	#	#	#	#	#	#	0	0	756.1	377.63	0.95	1	3	0		46.0		19947		18615		0.27		1023.8		82
#	#	1	#	#	1	0	#	#	1	1	0	578.9	487.60	0.00	1	0	0		42.8		19958		18680		0.45		42.8		19
1	#	1	#	#	#	0	#	0	#	0	0	1000.0	0.00	28.11	1	3	0		49.8		19869		18681		0.45		49.8		17
0	#	1	#	1	#	#	#	0	#	1	0	333.3	500.94	0.00	1	0	0		42.9		19854		18751		0.45		42.9		18
1	#	0	#	0	#	1	#	#	0	1	0	714.3	522.82	0.00	1	0	0		52.0		19904		18773		0.55		52.0		7
0	#	1	#	#	#	0	#	#	#	1	0	777.8	249.80	10.74	1	5	0		45.7		19969		18774		0.36		45.7		36
1	1	#	#	1	#	1	#	#	0	0	1	0.0	0.00	22.17	1	0	0		53.2		19799		18813		0.55		53.2		8
#	1	1	#	#	0	#	#	#	#	1	1	722.2	290.70	6.77	1	8	0		44.8		19939		18869		0.36		44.8		36
0	#	1	#	1	#	1	#	1	#	#	0	0.0	9.97	2.99	1	0	0		42.5		19953		18895		0.45		42.5		13
#	0	1	#	0	#	#	#	1	#	1	0	636.4	563.27	0.00	1	0	0		45.7		19938		18903		0.45		45.7		11
0	#	#	#	#	#	0	#	#	#	1	0	573.5	472.47	2.19	1	1	0		47.5		19969		18921		0.27		47.5		68
#	1	1	#	#	#	0	#	#	#	#	1	205.9	301.47	3.43	1	4	0		55.7		19965		18938		0.27		55.7		68
1	0	1	#	#	0	#	0	#	#	#	0	666.7	518.10	0.00	1	0	0		52.6		19671		18983		0.45		52.6		12
0	1	0	1	#	#	#	#	#	1	0	0	600.0	455.60	0.00	1	0	0		47.3		19843		19000		0.55		47.3		10
0	1	#	0	#	1	0	#	#	#	#	0	478.3	518.83	1.01	1	0	0		45.3		19969		19033		0.45		949.8		23
0	#	1	#	0	#	#	#	0	#	#	0	800.0	267.87	4.60	1	1	0		54.1		19934		19072		0.36		54.1		25
1	#	1	#	1	#	#	1	0	#	#	0	909.1	160.77	0.00	1	0	0		38.0		19888		19089		0.45		38.0		11
1	1	#	0	#	#	#	#	#	#	1	0	243.2	301.72	2.97	1	1	0		47.0		19958		19104		0.36		47.0		37
0	0	1	#	#	#	1	#	#	#	#	1	500.0	498.24	0.00	1	0	0		45.6		19981		19128		0.36		45.6		18
#	0	#	0	0	#	#	#	0	#	#	0	785.7	275.83	5.07	1	1	0		56.8		19986		19129		0.36		56.8		28
0	0	#	1	0	#	0	#	#	#	#	0	500.0	469.48	0.00	1	0	0		51.2		19918		19130		0.45		51.2		10
1	0	1	#	#	#	#	0	#	#	1	0	666.7	591.14	0.00	1	0	0		53.8		19671		19132		0.45		53.8		9
0	#	0	#	#	1	#	0	0	#	#	1	500.0	409.37	8.90	1	1	0		48.4		19927		19155		0.45		48.4		10
#	0	1	#	#	#	0	#	#	#	1	0	500.0	518.94	0.00	1	0	0		47.4		19938		19183		0.36		47.4		18
0	#	1	#	1	#	#	0	#	#	#	1	666.7	438.38	3.42	1	4	0		51.9		19989		19192		0.36		51.9		24
1	#	1	#	#	#	0	#	#	#	0	0	842.1	260.66	0.00	1	0	0		48.9		19919		19207		0.36		48.9		19
#	1	0	#	#	1	#	#	#	#	0	1	789.5	322.74	3.16	1	1	0		54.8		19961		19219		0.36		54.8		19
0	0	#	#	1	#	#	1	#	#	0	0	375.0	506.35	0.00	1	0	0		43.2		19995		19234		0.45		43.2		16
1	1	#	#	1	#	#	1	#	1	#	1	750.0	354.95	6.55	1	0	0		49.4		19880		19243		0.45		49.4		12
0	#	0	#	#	#	#	0	0	#	#	1	277.8	424.95	1.18	1	1	0		48.6		19927		19255		0.36		48.6		18
#	0	1	#	#	#	#	#	0	#	#	1	133.3	208.87	2.16	1	4	0		53.4		19981		19264		0.27		53.4		45
#	1	#	0	#	#	0	#	#	1	1	0	153.8	301.06	0.00	1	0	0		48.2		19958		19273		0.45		48.2		13
0	#	0	0	1	#	#	#	#	#	#	0	740.7	427.55	0.95	1	0	0		50.7		19975		19294		0.36		1132.7		27
#	0	0	1	#	#	#	0	#	#	#	1	500.0	545.88	0.00	1	0	0		44.3		19977		19302		0.36		44.3		20
#	0	1	#	0	#	#	#	#	#	1	0	846.2	291.63	0.00	1	0	0		52.5		19938		19303		0.36		52.5		13
#	0	#	0	#	#	#	0	#	#	1	0	875.0	168.96	0.00	1	0	0		59.5		19916		19316		0.36		59.5		16
#	1	#	0	#	#	#	#	#	1	#	0	317.1	405.89	4.56	1	2	0		50.4		19975		19324		0.27		50.4		41
#	1	#	#	0	#	#	#	#	#	0	0	717.9	363.18	3.58	1	1	0		49.8		19942		19325		0.27		49.8		39
#	1	1	#	0	#	0	#	#	#	#	0	550.0	518.75	1.14	1	0	0		45.3		19958		19326		0.36		45.3		20
1	#	1	0	#	#	#	1	0	#	#	0	666.7	529.82	0.00	1	0	0		45.2		19794		19334		0.45		45.2		9
#	1	#	#	#	0	#	#	#	0	#	0	782.6	349.67	2.21	1	3	0		49.0		19998		19339		0.27		49.0		46
#	1	1	#	0	#	#	0	#	0	#	0	444.4	533.86	2.53	1	0	0		46.9		19919		19345		0.45		46.9		9
#	1	0	#	#	#	0	#	0	1	#	1	700.0	462.98	0.00	1	0	0		52.8		19951		19359		0.45		52.8		10
1	1	0	#	#	1	#	#	0	#	1	1	833.3	432.14	0.00	1	0	0		59.8		19951		19383		0.55		59.8		6
#	0	0	#	#	#	#	0	#	#	1	0	882.4	351.65	0.00	1	0	0		56.9		19980		19388		0.36		56.9		17
0	#	#	#	1	#	1	0	#	#	#	1	857.1	391.55	0.00	1	0	0		55.4		19989		19399		0.36		55.4		14
#	1	1	#	0	#	#	#	0	#	1	1	700.0	409.80	0.00	1	0	0		45.4		19939		19403		0.45		45.4		10
#	0	1	#	#	#	#	#	1	#	#	0	233.3	372.56	0.98	1	2	0		43.7		19953		19426		0.27		944.2		30
1	0	#	#	#	#	0	#	1	#	#	0	300.0	537.48	0.00	1	0	0		52.1		19980		19426		0.36		52.1		10
#	0	1	0	#	#	0	#	0	#	1	1	285.7	290.48	14.86	1	2	0		50.1		19964		19433		0.55		50.1		7
0	1	#	#	#	1	0	#	#	#	#	1	307.7	484.84	0.00	1	0	0		52.8		19849		19446		0.36		52.8		13
1	0	#	#	#	#	#	#	0	#	#	0	633.3	439.38	1.45	1	0	0		48.6		19986		19464		0.27		711.4		30
1	#	0	#	1	#	#	#	#	0	#	0	647.1	432.81	2.75	1	0	0		55.0		19973		19469		0.36		55.0		17
1	0	0	1	#	#	#	#	1	#	#	0	333.3	568.83	0.00	1	0	0		54.0		19991		19472		0.45		54.0		9
#	1	1	#	#	#	0	0	#	#	#	0	733.3	487.98	0.00	1	0	0		47.3		19919		19478		0.36		47.3		15
1	1	#	#	#	#	#	#	1	1	#	1	733.3	501.30	0.00	1	0	0		49.9		19982		19489		0.36		49.9		15
1	1	#	1	#	#	1	#	#	1	#	0	222.2	528.04	0.00	1	0	0		49.2		19959		19489		0.45		49.2		9
0	#	1	#	0	#	1	#	#	#	#	1	500.0	566.26	0.00	1	0	0		40.2		19976		19491		0.36		40.2		12
#	1	1	#	0	#	#	#	#	#	0	1	200.0	341.74	0.00	1	0	0		55.5		19856		19491		0.36		55.5		10
#	0	1	#	0	#	#	#	#	#	#	1	243.2	359.02	3.90	1	3	0		51.2		19976		19492		0.27		51.2		37
#	1	1	#	#	#	0	#	#	0	#	1	200.0	290.39	0.00	1	0	0		53.2		19926		19494		0.36		53.2		15
#	1	1	1	#	#	#	1	0	#	0	0	600.0	433.33	9.85	1	0	0		42.4		19837		19509		0.55		42.4		5
1	1	0	#	#	#	1	#	#	#	#	0	411.8	543.63	0.00	1	0	0		54.1		19959		19510		0.36		54.1		17
1	1	#	0	#	#	#	#	#	1	#	0	250.0	480.28	0.00	1	0	0		51.2		19958		19512		0.36		51.2		16
1	0	#	#	#	#	#	1	#	#	#	1	717.9	452.13	1.51	1	0	0		46.2		19971		19516		0.27		648.7		39
#	0	1	#	0	#	#	#	#	#	1	1	250.0	434.33	1.37	1	0	0		54.0		19976		19527		0.36		54.0		12
1	1	#	#	0	#	1	#	1	0	0	1	0.0	2.28	4.84	1	0	0		0.0		19528		19528		0.64		0.0		0
#	0	0	0	#	#	#	#	0	#	#	0	684.2	487.09	0.00	1	0	0		51.5		19986		19536		0.36		51.5		19
1	1	#	#	#	#	0	#	#	0	0	1	0.0	0.00	19.93	1	0	0		63.0		19714		19538		0.45		63.0		3
1	#	1	#	#	#	#	#	#	#	0	1	320.0	405.31	4.92	1	1	0		51.1		19956		19538		0.27		51.1		25
1	0	0	#	#	#	#	#	#	#	#	0	379.3	469.62	1.88	1	1	0		52.8		19991		19539		0.27		573.4		29
1	0	#	#	#	0	1	#	1	#	#	0	166.7	241.67	12.62	1	1	0		50.7		19810		19549		0.45		50.7		6
0	0	#	#	0	#	#	#	1	#	#	0	846.2	292.07	0.00	1	0	0		49.8		19938		19559		0.36		49.8		13
0	#	1	#	#	#	0	#	#	#	#	0	550.0	474.71	4.08	1	1	0		44.4		19969		19564		0.27		44.4		20
#	1	1	#	#	#	1	#	#	#	#	0	280.0	390.01	1.11	1	0	0		43.7		19947		19565		0.27		834.1		25
#	1	#	#	#	#	1	#	#	#	1	0	172.4	230.80	3.77	1	3	0		53.6		19998		19565		0.27		53.6		29
#	0	#	#	#	#	#	0	#	#	#	0	666.7	423.47	3.88	1	2	0		53.2		19980		19571		0.18		53.2		39
#	0	1	1	1	#	#	#	0	#	#	1	166.7	186.27	0.01	1	0	0		49.8		19839		19576		0.45		49.8		6
#	1	#	#	#	#	0	#	#	#	0	1	333.3	466.71	2.49	1	3	0		56.2		19990		19580		0.27		56.2		24
1	#	#	#	#	#	#	0	0	#	#	0	684.2	511.86	0.00	1	0	0		56.0		19905		19585		0.27		56.0		19
#	1	#	#	#	1	0	#	#	#	1	0	285.7	452.96	0.00	1	0	0		46.8		19969		19586		0.36		46.8		14
0	#	0	1	#	#	#	#	0	#	#	0	250.0	455.36	0.00	1	0	0		54.3		19945		19587		0.36		54.3		12
#	#	1	0	1	#	#	0	1	#	#	1	833.3	344.84	0.00	1	0	0		53.7		19989		19588		0.45		53.7		6
#	#	0	#	#	1	#	1	0	#	#	0	315.8	470.09	0.00	1	0	0		49.8		19946		19604		0.36		49.8		19
#	0	0	1	#	#	#	#	#	1	#	0	272.7	455.77	4.13	1	2	0		50.4		19991		19604		0.36		50.4		11
0	1	1	#	0	#	#	#	#	#	#	0	142.9	421.43	0.00	1	0	0		50.9		19942		19618		0.36		50.9		7
